"Incident ID",Year,Month,Day,Country,Region,District,City,UN,INGO,LNGO/NRCS,ICRC,IFRC,Other,"Nationals killed","Nationals wounded","Nationals kidnapped","Total nationals","Internationals killed","Internationals wounded","Internationals kidnapped","Total internationals","Total killed","Total wounded","Total kidnapped","Total affected","Gender Male","Gender Female","Gender Unknown","Means of attack","Attack context",Location,Latitude,Longitude,"Actor type","Actor name",Details,Verified,Source
2354,2018,2,8,"South Sudan","Eastern Equatoria","Kapoeta South",Machi,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Ambush,Road,4.771316,33.592394,Unknown,Unknown,"One national INGO driver was assaulted when the vehicle he was travelling in was ambushed by a group of armed men between Kapoeta South and Camp 15. There were two other staff members in the vehicle for a total of two international staff members and one local staff member. They were all robbed of their valuables and money. The international staff members were robbed of their passports as well. After the attack, the group traveled to Kapoeta so that their colleague could receive medical attention at the hospital for a head injury.",Yes,"Official Report"
2355,2018,2,8,"Syrian Arab Republic",Idlib,al-Nu'man,"Khan Shaykhun",0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,"Aerial bombardment",Combat/Crossfire,Office/compound,35.440378,36.65721,"Foreign or coalition forces","Russian Syrian Military Coalition","Three volunteers were killed in two airstrikes when their operational center was hit during aerial bombardments by the state. Four other volunteers were hurt but they are not counted here since that information could not be verified.",Yes,Media
2359,2018,2,8,"Syrian Arab Republic",Idlib,"Maarrat Al-Numan","Maarrat Al-Numan",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shelling,Combat/Crossfire,Unknown,35.647987,36.679543,Unknown,Unknown,"One volunteer for a Syrian NGO was wounded during the shelling of Ma'arat al-Nu'man town in Idlib governorate.",Yes,Media
2600,2018,2,8,Mali,Mopti,Douentza,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,14.99845,-2.95453,"Non-state armed group: Unknown","Not applicable","One national INGO staff member was abducted by a Non-State Armed Group and released two days later after local negotiations took place. The abduction occurred while the staff member was on-route in a vehicle to his destination in the Douentza region.",Yes,"Focal Point"
2352,2018,2,10,"South Sudan","Central Equatoria",Juba,Juba,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Raid,Office/compound,4.859363,31.57125,Unknown,Unknown,"An NGO security guard was killed during a compound robbery of the organization's office in Juba.",Yes,"Official Report"
2353,2018,2,11,"South Sudan",Jonglei,Akobo,Akobo,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Unknown,"Public location",7.780485,33.00291,Unaffiliated,"Not applicable","One casual NGO worker was killed during an attack in Akobo, Jonglei, that was reported to be caused by a local dispute. Another NGO staff member was hurt as well (not counted here as severity of his injuries could not be verified).",Yes,"Official Report"
2722,2018,2,13,"Syrian Arab Republic","Rural Damascus","Rural Damascus",Zamalka,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,"Public location",33.525278,36.352778,"Foreign or coalition forces","Russian Syrian Military Coalition","One male national NGO volunteer was killed by aerial bombardment in the Damascus suburb Zamalka.",Yes,"Focal Point"
2356,2018,2,15,"Syrian Arab Republic",,,Tirmala,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,"Public location",,,"Foreign or coalition forces","Russian Syrian Military Coalition","One volunteer was killed and one wounded (not countered at this time because the information could not be verified) during aerial airstrikes.",Yes,Media
2369,2018,2,17,"DR Congo","North Kivu",Rutshuru,Mushikir,0,3,0,0,0,0,2,0,1,3,0,0,0,0,2,0,1,3,3,0,0,Kidnapping,Unknown,Unknown,-1.18557,29.446951,"Non-state armed group: Unknown","Not applicable","Two aid workers were killed and one abducted on February 17th. The attack occurred in the village of Mushikiri located on the Nyanzal",Yes,Media
2698,2018,2,18,"South Sudan",Jonglei,Akobo,Akobo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Combat/Crossfire,Unknown,7.783333,33.05,Unknown,Unknown,"One national INGO staff member was injured when shot in accidental crossfire. The perpetrator is currently unknown at this time.",Yes,"Focal Point"
2357,2018,2,19,"Central African Republic",Bamingui-Bangoran,Ndele,Ndele,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,8.410151,20.648179,"Non-state armed group: National","Front Populaire pour la Renaissance de Centrafrique (FPRC)","One INGO staff member was kidnapped and held for three days by the Front Populaire pour la Renaissance de Centrafrique (FPRC). A ransom was demanded for the release of the staff member and it was paid, however, it is not clear whether it was a family member or another individual or entity that paid for his release.",Yes,"Official Report"
2358,2018,2,19,"Syrian Arab Republic","Rural Damascus","Rural Damascus",Hamouriya,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,1,0,2,"Aerial bombardment",Combat/Crossfire,"Public location",33.529083,36.527018,"Foreign or coalition forces","Russian Syrian Military Coalition","Three NGO staff members were killed by aerial bombing in Eastern Ghouta during the continued Syrian government-led siege.",Yes,Media
2631,2018,2,20,"DR Congo","South Kivu",Uvira,Uvira,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,3.2212,29.0824,Unknown,Unknown,"One male UN contracted driver was shot and killed when his truck was ambushed while transporting food items in South Kivu by Uvira town.",Yes,"Focal Point"
2380,2018,2,20,"Syrian Arab Republic","Rural Damascus",Douma,Douma,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,"Aerial bombardment",Combat/Crossfire,"Project site",33.558337,36.460617,Unknown,Unknown,"Two national NGO volunteers were killed by artillery shelling while they were helping civilians that were affected by an earlier attack in Douma.",Yes,Media
2360,2018,2,21,Kenya,Isiolo,Garbatulla,Garbatulla,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,0.653899,38.516826,"Non-state armed group: Unknown","Not applicable","One INGO male staff member needed medical attention after he was shot twice by armed perpetrators who ambushed the organization's vehicle. The staff members (five in total but only one was wounded) were in the vicinity of Darer Dima and traveling from Malkadaka to Garbatulla when they were attacked. Nothing was stolen from the passengers. While it was reported that the aid workers did not appear to be targeted specifically for their affiliation to an aid organization and that there has been an increase in insecurity in greater Isiolo county, it should also be noted that the vehicle was clearly marked.",Yes,"Focal Point"
2561,2018,2,24,"Syrian Arab Republic",Idlib,Idlib,"Kafar Sgana",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"Aerial bombardment",Combat/Crossfire,Home,35.914759,36.614433,"Foreign or coalition forces","Russian Syrian Military Coalition","One female NGO staff member died when her house, located in the Kafar Sgana suburb south of Idlib, was hit during a reported government airstrike targeting rebels in the area. The strike also killed members of her family staying in the house (not counted here).",Yes,Media
2706,2018,2,25,Kenya,"Northwest, Rift Valley",Turkana,"Kalobeyei Settlement",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Detention,"Project site",3.767564,34.728647,"Police or paramilitary","Administration Police (AP)","One male national INGO staff member sustained a fractured leg after reportedly being assaulted by the Administration Police of the Kalobeyei Settlement area at 11:30pm LT.",Yes,"Focal Point"
2619,2018,2,25,"Sierra Leone",Southern,Bo,Bo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Raid,Home,7.95639,11.74,Unknown,Unknown,"A staff member of an INGO was attacked by armed assailants during an armed burglary at his residence. The staff was severely beaten with boards, sticks and other sharp instruments.",Yes,"Focal Point"
2361,2018,2,27,"Central African Republic","Ouham Prefecture",,,1,0,5,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,Shooting,Ambush,Road,7.090911,17.668887,"Non-state armed group: National",Ex-Seleka,"Suspected Ex-Seleka members shot and killed six people at an illegal checkpoint south of Makounda in Ouham Prefecture. One of the victims was a national UN education consultant and five were staff members from a local non-governmental organization. The perpetrators, reportedly belonging to the MPC faction, set the vehicle on fire after the shooting. The aid workers were on their way to Makounda.",Yes,"Official Report"
2362,2018,2,27,"South Sudan",Unity,Rubkona,"Bentiu, Protection of Civilian (PoC) site",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Raid,Home,9.240345,29.799546,Unknown,Unknown,"One NGO aid worker was assaulted at home in Bentiu protection of civilian (PoC) site. His injuries required medical treatment. Three other people were also hurt in the attack but they sustained minor injuries. Nothing was taken from the household.",Yes,"Official Report"
2381,2018,2,27,"DR Congo","North Kivu",Goma,"Mweso-Kalembe Intersection",0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,-1.665868,29.211771,Unknown,Unknown,"Gunmen intercepted and abducted an INGO contracted driver and his assistant along the Mweso-Kalembe road axis. The vehicle was clearly marked. No additional information about their whereabouts is available at this time.",Yes,"Official Report"
2363,2018,2,28,"Syrian Arab Republic","Rural Damascus",Douma,Awtaya,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,"Project site",33.545997,36.406492,"Foreign or coalition forces","Russian Syrian Military Coalition","One volunteer was killed in Rif Dimashq, Eastern Ghouta when he was caught in an air raid while helping civilians affected by earlier aerial bombardment.",Yes,Media
2365,2018,3,1,Nigeria,Borno,Kala-Balge,Rann,4,2,0,1,0,0,5,0,2,7,0,0,0,0,5,0,2,7,0,3,4,"Complex attack",Raid,"Project site",12.270081,14.463596,"Non-state armed group: Regional","Boko Haram","Boko Haram fighters raided the north-eastern town of Rann, home to a camp housing 55,000 internally displaced persons. Armed with automatic weapons and rocket-propelled grenades the insurgent group attacked the military post guarding the camp. Initial reports state that 3 aid workers contracted by the UN (from two different agencies), all Nigerian nationals, were killed in the attack. One nurse, a third party contractor to a UN agency, was kidnapped. Two midwives, both female aid workers and supported by an INGO, were also kidnapped by the militant group. Other unconfirmed reports suggest that there may have been more abductions. This incident will be updated when more information becomes available.   Updates: 1. (Kidnapped/killed - Monday, September 17th, 2018) One of the kidnapped midwives was killed on or around September 17th. The Humanitarian Coordinator in Nigeria called the act, ""cowardly, heinous and despicable."" She was killed by Boko Haram while she was held captive.  2. (Kidnapped/killed) - On October 16th, 2018 the ICRC confirmed that another female healthcare worker (midwife) that had been kidnapped by Boko Haram in March was executed by the group. She was 24 years old.",Yes,Media
2671,2018,3,1,"Syrian Arab Republic",Aleppo,"Jebel Saman",,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Vehicle-born IED",Combat/Crossfire,Home,36.216667,37.166667,"Non-state armed group: Unknown","Not applicable","One male national INGO staff member was wounded in his home when a VBIED exploded near his house in the countryside surrounding Aleppo. Coordinates listed are for Aleppo city as exact location of the incident is unknown.",Yes,"Focal Point"
2726,2018,3,1,"Syrian Arab Republic",Daraa,Daraa,Daraa,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,"Public location",32.616667,36.1,Unknown,Unknown,"One volunteer in Daraa was killed by a stray bullet.",Yes,Media
2627,2018,3,2,"South Sudan",Unity,Mayom,"Lobonok, Sinduru",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,4.22902,31.43816,Unknown,Unknown,"One INGO national staff was assaulted by criminals after the car that he was traveling in was ambushed on the road in Mayom. Robbery was reported as the most likely motive for the incident.",Yes,"Focal Point"
2386,2018,3,6,"Syrian Arab Republic",Aleppo,"Der Sawwan",,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Landmine ",Combat/Crossfire,"Public location",,,Unknown,Unknown,"One male national NGO volunteer died after a mine exploded in Aleppo province, Der Sawwan district.",Yes,Media
2449,2018,3,6,"Syrian Arab Republic","Rural Damascus",Douma,,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,"Aerial bombardment",Combat/Crossfire,Home,33.516729,36.954107,"Foreign or coalition forces","Russian Syrian Military Coalition","Two national aid workers were killed when an aerial attack by Syrian forces hit their homes in Eastern Ghouta.",Yes,"Focal Point"
2385,2018,3,7,"Syrian Arab Republic","Rural Damascus","Rural Damascus","Ain Tarma",0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,4,0,0,"Aerial bombardment",Combat/Crossfire,Unknown,33.513742,36.347101,"Foreign or coalition forces","Russian Syrian Military Coalition","Four national male volunteers were killed during air strikes in Ein Tarma, Eastern Ghouta.",Yes,Media
2448,2018,3,8,"Syrian Arab Republic","Rural Damascus","Rural Damascus",,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,Home,33.516729,36.954107,"Foreign or coalition forces","Russian Syrian Military Coalition","One national aid worker was killed when an aerial attack hit his home in Eastern Ghouta.",Yes,"Focal Point"
2387,2018,3,10,"Syrian Arab Republic",Hama,Hama,Kefersejna,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"Aerial bombardment",Combat/Crossfire,"Project site",35.140888,36.755199,"Foreign or coalition forces","Russian Syrian Military Coalition","One female national NGO volunteer was killed during air raids on Idlib while fulfilling emergency response duties.",Yes,Media
2620,2018,3,11,"Syrian Arab Republic",Aleppo,Azaz,Azaz,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack",Road,36.585331,37.056561,Unknown,Unknown,"A volunteer of an INGO was found shot and killed. The volunteer was on personal travel (not on official business) on his motorcycle, mistakenly traveled through an area affected by conflict and reportedly died from a suspected sniper shot.",Yes,"Focal Point"
2377,2018,3,14,"South Sudan",Unity,Rubkona,Bentiu,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Ambush,Road,9.231487,29.800503,Unaffiliated,Youths,"A UN agency contracted truck driver received a head injury during an assault in Bentiu on March 14th. Local youths threw stones at the truck which broke the windscreen and caused the injury. The driver was treated at an INGO clinic.",Yes,"Official Report"
2390,2018,3,14,"Syrian Arab Republic","Rural Damascus","Rural Damascus",Haza,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,"Project site",33.520918,36.364792,"Foreign or coalition forces","Russian Syrian Military Coalition","One volunteer was killed by a secondary airstrike in Haza (Hazeh), Eastern Ghouta when he was helping civilians affected by an earlier aerial attack. The organization's service center and an ambulance were also destroyed in the incident.",Yes,Media
2388,2018,3,16,"Syrian Arab Republic","Rural Damascus","Rural Damascus",Sakba,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,"Public location",33.540668,36.43275,"Foreign or coalition forces","Russian Syrian Military Coalition","One male national NGO volunteer was killed during air raids in Eastern Ghouta.",Yes,Media
2382,2018,3,17,"DR Congo","North Kivu",Goma,"Virunga Park",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Unknown,Ambush,Road,-0.050221,29.514285,Unknown,Unknown,"According to a report, on March 17th a 20-vehicle NGO convoy was attacked by armed assailants in Virunga Park. During the attack, the convoy lead was injured and needed to be taken to the hospital. Twenty-one people from the convoy were abducted by the armed group and were still being held in captivity on March 20th, 2018. Until a few details can be confirmed, the twenty-one people that have reportedly been abducted are not yet counted here.",Yes,"Official Report"
2660,2018,3,17,Philippines,"Lano del Norte","Iligan City","Iligan City",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"Bodily assault","Individual attack","Public location",8.231,124.240967,Unknown,Unknown,"A female national staff member was a victim of robbery in Iligan city (Philippines) while withdrawing cash from the ATM machine. She was hit in the face 4 times, resulting in a hematoma, and stabbed with an ice pick or screwdriver twice in the stomach. No internal organs were damaged but one of the wounds needed stiches. She was released from hospital the next day.",Yes,"Focal Point"
2379,2018,3,18,"DR Congo","North Kivu",Lubero,Bwatsinge,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Unknown,Unknown,-0.15496,29.243701,Unknown,Unknown,"A national staff member for an INGO was killed by gunmen in Bwatsinge village, Lubero. At this time there is no further information available about this incident.",Yes,"Official Report"
2389,2018,3,21,"Syrian Arab Republic","Rural Damascus","Rural Damascus","Ain Tarma",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,Office/compound,33.526488,36.352518,"Foreign or coalition forces","Russian Syrian Military Coalition","One volunteer was killed during an airstrike that hit the organization's office in Ain Trma. The organization reports that the attack was deliberate.",Yes,Media
2391,2018,3,21,"Syrian Arab Republic","Rural Damascus",Douma,,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,Shelling,Combat/Crossfire,"Project site",33.572772,36.409376,Unknown,Unknown,"One volunteer died after sustaining life-threatening injuries while helping affected civilians after an attack in Douma, Eastern Ghouta. Two other volunteers were also killed in the same area by artillery shelling while supporting civilians affected by earlier attacks.",Yes,Media
2553,2018,3,22,Mali,Mopti,Mopti,Dialloube,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,Kidnapping,Unknown,"Public location",15.296896,-7.184023,"Non-state armed group: Unknown","Not applicable","Four NGO aid workers were abducted in Dialloube?, Mopti Region by alleged jihadist assailants. The workers were released unharmed after 21 days.",Yes,Media
2394,2018,3,25,"South Sudan","Central Equatoria",Lainya,Kupera,0,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,7,Kidnapping,Ambush,Road,4.1079,30.964542,"Non-state armed group: National","Sudan People's Liberation Army-in-Opposition (SPLA-IO)","On March 25th, seven NGO workers were abducted by SPLA-IO opposition forces outside Yei, Central Equatorial. The aid workers were part of a convoy that was delivering supplies to health centers in Kupera, Limuro, Wuji, and Koyoko. Along with their three vehicles, they were all released on April 15th and were reported to be in good health.",Yes,"Official Report"
2393,2018,3,26,"Syrian Arab Republic","Rural Damascus",Douma,Douma,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shelling,Combat/Crossfire,"Project site",33.572772,36.409376,Unknown,Unknown,"One volunteer was injured in Douma by an artillery shell during a rescue mission to evacuate wounded civilians from the area.",Yes,Media
2383,2018,3,28,Somalia,Banadir,Banadir,Mogadishu,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Vehicle-born IED","Individual attack","Public location",2.032194,45.304361,"Non-state armed group: Regional","Al Shabaab","One ICRC staff member was critically injured when an Improvised Explosive Device in a car was detonated outside of the ICRC's office. The staff member later died in the hospital as a result of his injuries. Al-Shabaab claimed responsibility for the attack and mentioned via their media portal that they killed the victim because he was a member of Parliament. The victim had been working for the ICRC for five months. One other person was hurt in the attack (not counted here).",Yes,"Focal Point"
2384,2018,3,29,Azerbaijan,Nagorno-Karabakh,Shirak,Ghazanchi,0,5,0,0,0,0,3,2,0,5,0,0,0,0,3,2,0,5,0,0,5,"Landmine ",Ambush,Road,41.071472,43.839254,Unknown,Unknown,"Three national staff members were killed and two injured when the vehicle that they were driving hit an anti-tank landmine that detonated on impact. The incident occurred in the Ghazanchi area of Nagorno Karabakh on March 29th.",Yes,Media
2621,2018,4,4,"Sri Lanka",Uva,Badulla,"Mahiyanganaya, Bathalayaya",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Ambush,Road,7.43051,80.99084,Unknown,Unknown,"A male staff member of an INGO was riding his motorcycle when he was attacked by two individuals who forcibly took the staff member's bag and stabbed him.",Yes,"Focal Point"
2396,2018,4,5,Myanmar,Kayin,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,16.945935,97.959286,"Host State",Unknown,"One male NGO volunteer was shot and killed in southeastern Kayin state. According to reports and a statement by the NGO, the volunteer was returning home on the back of a motorbike from a meeting to help organize humanitarian relief for displaced villagers when he was shot by a Burmese soldier.",Yes,Media
2571,2018,4,6,"Papua New Guinea",Hela,Tari-Pori,Tari,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Ambush,Road,5.5056,142.572,Unknown,Unknown,"A team of local aid workers with the Red Cross was robbed and assaulted by armed assailants in Tari. According to police and incident reports seen by the Guardian and confirmed by the security focal point, the group of eight people, including five PNG Red Cross staff members, was robbed by five people armed with shotguns and machetes last Friday. They had been traveling to Tari, through Hela province, an area which has seen an escalation in violence in recent weeks. The assailants who appeared agitated and would not listen to explanations of the RC reportedly assaulted them and robbed them of clothing and possessions. One staff member was hit with a machete.",Yes,Media
2395,2018,4,7,"South Sudan",Unity,Rubkona,Nhialdhiu,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,9.023608,29.675991,Unknown,Unknown,"One NGO worker was shot and killed during an ambush on his vehicle by armed men when he was traveling between Nhialgiu and Bentiu. According to media reports, the aid worker was returning to base from field training.",Yes,"Official Report"
2397,2018,4,7,"Papua New Guinea","Southern Highlands",Nipa,Nipa,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,"Bodily assault","Mob violence",Road,-6.127153,143.420306,Unknown,Unknown,"On April 7th, a UN convoy was attacked in Nipa town by a mob. One international staff member was hurt when a rock smashed the rear window of the vehicle. A bullet also punctured the vehicle's tire but they were able to reach safety. Eventually, they reached their destination, Mendi town, and the aid worker was able to receive further treatment. The convoy had been a mix of government partners, the UN and it was escorted by police and the military.",Yes,"Focal Point"
2398,2018,4,8,"South Sudan",Unity,Koch,Mayendit,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Combat/Crossfire,"Public location",8.723687,30.164704,Unaffiliated,Youths,"One national NGO aid worker was killed in a crossfire incident during clashes in Mayendit between local youths.",Yes,"Official Report"
2637,2018,4,11,"DR Congo","South Kivu",Fizi,"Between Baraka and Fizi",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Unknown,Road,4.0939,29.0827,"Host State","Armed Forces of the Democratic Republic of the Congo (FARDC)","One male national UN contracted driver was injured during a reported altercation with a DRC Armed Forces (FARDC) Officer. The staff member was taken to the Baraka hospital and later transferred to Bukavu hospital the following day.",Yes,"Focal Point"
2399,2018,4,11,Niger,Tillaberi,Tillaberi,Ayorou,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,14.733193,0.917772,"Non-state armed group: Unknown","Not applicable","A German aid worker for an INGO was abducted while traveling close to the border with Mali. Traveling with four other national colleagues, the vehicle was surrounded by armed men on motorbikes. The Nigerian nationals were assaulted and left behind (not counted here at this time until further details can be verified) and the vehicle was set on fire before they were freed. The kidnapping occurred near Ayorou.",Yes,Media
2594,2018,4,18,"South Sudan",Unity,Guit,Nimni,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Unknown,9.306617,30.029697,"Non-state armed group: National","Sudan People's Liberation Army-in-Opposition (SPLA-IO)","One INGO male staff member sustained a gunshot wound during clashes between government troops and SPLA opposition fighters in Nimni, Guit county. The aid worker was in the wrong place at the wrong time and was not targeted for being an aid worker.",Yes,"Focal Point"
2697,2018,4,19,Mali,Tombouctou,Gourma-Rharous,,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,1,2,1,"Bodily assault",Ambush,Road,16.083333,-1.75,Unknown,Unknown,"While travelling in Gourma Rharous District, 4 national INGO staff members (1 male, 2 female, 1 unknown) received blunt force trauma injuries when they were robbed on the highway. The staff members received medical attention for their injuries, and there is no further information available at this time regarding the criminal perpetrators.",Yes,"Focal Point"
2401,2018,4,20,Sudan,Warrap,Abyei,Taalei-Mabek,0,4,0,0,0,0,1,3,0,4,0,0,0,0,1,3,0,4,0,0,4,Shooting,Unknown,"Project site",9.640175,28.434905,"Non-state armed group: Subnational",Misseriya,"One INGO driver was killed and three aid workers injured when they were attacked in the Taalei-Mabek area in Abyei by armed men, suspected to be Misseriya. The team was on a vaccination campaign. The injured aid workers were taken to a hospital in Abyei and then evacuated to an INGO hospital in Agok.",Yes,"Official Report"
2400,2018,4,21,Yemen,Taiz,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Shooting,Ambush,Road,13.577589,44.017799,Unknown,Unknown,"An ICRC vehicle was ambushed on Saturday morning, April 21st while traveling on the outskirts of Taiz. One male international aid worker from Lebanon was shot and killed in the attack. Colleagues traveling with him in the vehicle were unharmed.",Yes,Media
2402,2018,4,21,"DR Congo",Ituri,Aru,Aru,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,"Bodily assault",Raid,Office/compound,2.859023,30.838409,Unknown,Unknown,"Two unarmed security guards at an INGO compound were administered an unknown drug in order to incapacitate them and facilitate a break-in into three different INGO offices on the compound. The perpetrators stole vehicles and laptops. Both of the security guards required medical attention.",Yes,"Official Report"
2651,2018,4,22,"Libyan Arab Jamahiriya",South,Sebha,Al-Thanawiya,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,"Public location",26.666955,18.030248,"Non-state armed group: Unknown","Not applicable","One INGO national staff member was shot in the foot by a stray bullet during crossfire between two armed actors. He was treated in a medical clinic and released the same day. The incident occurred in Sebha Al-Thanawiya.",Yes,"Focal Point"
2559,2018,4,22,Afghanistan,Kabul,Kabul,Kabul,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,"Individual attack",Home,34.555347,69.207489,Unknown,Unknown,"One male national UN staff member was shot in the shoulder in front of his house. He was treated in the hospital for his wounds.",Yes,"Official Report"
2439,2018,4,23,"South Sudan",Unity,Leer,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Raid,Office/compound,8.296968,30.153157,"Non-state armed group: Unknown","Not applicable","Armed men attacked the ICRC's base in Leer, Unity State, prompting a halt to activities in seed and farming tool equipment distribution. Shots were fired directly into the field base, resulting in an injury to the leg of a guard who received medical attention in Leer for minor injuries. Eight staff members were temporarily evacuated to Juba after the attack.",Yes,"Official Report"
2403,2018,4,24,"South Sudan","Central Equatoria",Terekeka,Lwoki,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,5.6372,31.7153,Unknown,Unknown,"Armed assailants shot at a private vehicle that was travelling from Terekeka to Tali. Overtaking the vehicle in Lwoki, they fired, killing the driver and one of the passengers, who worked for an INGO and was reporting back to his duty station.",Yes,"Official Report"
2593,2018,4,24,Sudan,"West Darfur",Kulbus,Kulbus,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Bodily assault","Individual attack",Home,14.365716,22.46143,Unknown,Unknown,"One INGO national male aid worker was fatality stabbed outside of his residence. The perpetrator pulled out a knife and stabbed the staff member in the chest. He died in Kulbus hospital.",Yes,"Focal Point"
